PUBCHEM_CID,Activity_outcome,Canonical_SMILES
4109389,1,CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)N(C(=O)N(C3=O)C)C)C
2444994,0,CCN1C2=C(C(=C(S2)C(=O)C3=C(C=CC(=C3)F)F)N)C(=O)NC1=O
135431331,0,C1=CC=C(C=C1)C2=NC(=C(C(=O)N2)N=O)N
5381484,0,CC1=CC(=O)OC2=C1C(=CC(=C2)O)OCC3=CC=CC=C3
24747913,1,CC1=CC2=C(C=C1C)SC3=C(C2=O)C=C(C=C3)C#CC4(CCCCC4)O
795858,0,C1CCCN(CC1)C2=CC=C(C=C2)NC(=O)CCl
2958734,1,CC1CC2=CC=CC=C2N1C3=NC=NC(=C3[N+](=O)[O-])N
72810,1,C1=CC2=C(C3=C(C=CC=N3)C(=O)C2=O)N=C1
4900934,0,C1CCC2=C(C1)C3=C(C=C(C=C3)OCC(=O)NCCN4CCOCC4)OC2=O
6495323,0,CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(N2C)CNC(=O)C3=CC=CO3)C
395179,1,CCOC(=O)C1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-]
24891929,0,COCCN1C(=O)C2=C(C3=CC=CC=C3N2)N=C1SCC(=O)NC4=CC=C(C=C4)C(=O)N
135482421,0,CC1=CC(=C(N1CCOC)C)C2=NNC(=NC3=CC=CC=C3)SC2
72438,1,CCC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)N(C)CC3=CC=CC=C3)[N+](=O)[O-]
16423676,0,CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(=O)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)C
4407764,1,COC1=C(C=C(C=C1)C(=O)NC2=CN(N=C2)CC3=CC=C(C=C3)Cl)OC
3678007,0,CC(C1=CC=CC=C1Br)NC(=O)CCl
3674517,0,C1=CC(=CC=C1N)NC2=C(C=NC=C2)[N+](=O)[O-]
2366523,0,COC1=C(C=C(C=C1)NC(=O)CN2C(=O)C3(CCCC3)NC2=O)Cl
24687659,0,CC(=O)NC1=CC=CC(=C1)C(=O)OCC(=O)N2CCN(CC2)C(=O)COC(=O)C3=CC(=CC=C3)NC(=O)C
3631689,0,C1=CC=C(C(=C1)N)NC2=C(C=NC=C2)[N+](=O)[O-]
46903217,1,CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)CC2C(C(CN3N2C(=O)C=CC3=O)OC(=O)NC4=CC=CS4)OC(=O)NC5=CC=CS5
45280986,1,COC1=C(C=C(C=C1)C=C2CSCC(=CC3=CC(=C(C=C3)OC)OC)C2=O)OC
651074,0,CCOC(=O)C1=CC2=C(N1CC(=O)NC3=CC4=C(C=C3)OCCO4)C=CS2
230487,0,C1=CC=C2C(=C1)C=CC(=N2)C(C3=C(C=CC=C3Cl)Cl)O
9568956,0,CC(=NNC1=C(C=CC(=C1)C(F)(F)F)Cl)C2=CN=CC=C2
243725,1,CC(C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC
2851202,0,CC1=C(C=CC(=C1)[N+](=O)[O-])NCC2=CC3=CC=CC=C3C=C2
9635063,1,CCCC(=O)NC1=CC=C(C=C1)C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-]
51361441,1,CC(=O)OC1CCC(C2C1(C3CCC4CC3(C(C2)O)C(=O)C4=C)C)(C)C(=O)OC
310860,1,C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CC=C(C=C3)N
1104204,0,CC1=C(C=CC=C1NC(=O)C2=CC=C(O2)[N+](=O)[O-])C3=NC4=C(O3)C=CC=N4
3157186,0,CCCC1=C(C2=NC3=CC=CC=C3N2C(=C1)NCCOCCO)C#N
9535910,0,C1CN(CCN1C2=NC=CC=N2)C(=O)C3=CC=C(S3)[N+](=O)[O-]
4909772,0,C1COCCN1CCNC(=O)COC2=C(C=C3C(=CC(=O)OC3=C2)C4=CC=CC=C4)Cl
12004547,1,COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)C4=CC=CC=C4[N+](=O)[O-])N
5310342,0,C1=CC=C(C=C1)CCNC(=O)CN2C=NC3=C(C2=O)N=NN3C4=CC=CC=C4
4872337,1,C1CCC(CC1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCCCN
1104217,0,C1=CC(=CN=C1)C2=NC3=C(O2)C=CC(=C3)NC(=O)C4=CC=C(O4)[N+](=O)[O-]
1256424,0,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=CS4
240739,1,C1=CC2=C(C=C1S(=O)(=O)N)C(=O)C(=C(C2=O)Cl)N
280522,1,CCS(=O)(=O)O.CC1(N=C(N=C(N1C2=CC=C(C=C2)CCCCC3=CC=CC=C3)N)N)C
3164003,0,CC(C)(C)C(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-]
707701,0,CCCC1=CC(=O)OC2=C1C=C3C(=C(OC3=C2)C)C
1194328,0,CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)CSC3=NN=C4N3C=CC=C4
2140576,1,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=C2C=CC=N3)O)Cl
3240004,0,CC1=C(C(=NN1CC2=CC=C(C=C2)Cl)C)NC(=O)C3=NOC4=C3CCCCC4
1505905,0,CC1=C(C=CC=C1F)NS(=O)(=O)C2=CC=C(C=C2)N3CCCC3=O
49778835,1,COC1=C(C=C(C=C1)CNC(=O)C2=CC=CC3=C2OC=C3C4=CN=CC=C4)OC
3716222,0,CNC(=O)C1=CC=CN(C1=O)CC2=CC=C(C=C2)C(F)(F)F
6875173,0,CC1=C(SC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])C
42628600,1,CC1C(CC2CC(NC3=NCC1N23)C(C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O
327045,1,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)[N+](=O)[O-]
1307598,0,C1COCCN1CCNC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl
44825859,1,C1C2=CN=NN2C3=CC=CC=C3C(N1CC4=CC(=CC(=C4)Cl)Cl)C#N
72402,1,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
